0,1,2,3,4,5,6,7,8,9,10,11,target
0.5864527004405026,-0.277498533208872,-1.2687373644211049,0.7792956072943698,0.07597113208717841,1.92416438648395,0.5959824469636805,0.7614895522013017,0.08230428398613655,0.4662764487523737,-1.6166591147683842,-0.5608659412560597,1
0.34326840406835585,-0.8041470125841025,-0.4470442015343789,1.7419295321806134,1.447416022617249,-0.15531002486084713,0.6608797555732505,-0.2301547463911517,-0.5446961317341219,-0.5996532723941339,0.17394433513330726,1.0066028958823041,1
0.4147931971189873,0.6214359402074697,-0.7991984142001186,0.06570130476675624,-0.5855493445214439,3.014345033705987,-0.18278525635115844,1.3650991252575777,0.96875314759064,0.9527965716915476,-1.6166591147683842,0.8498560121684675,1
-0.39820528388985615,-1.2672344685864605,0.3746489613523469,0.06570130476675624,0.8665687748633367,0.33481953407668474,-0.4423744907894381,-1.0493391669675265,-0.19876486788846207,-0.8231398317026769,0.17394433513330726,-0.7176128249698961,5
-0.767750047984785,1.69289319135018,-0.2122747264238858,-0.8921433966125907,-0.7146265106889799,-0.7869823750122901,-0.7993096881420726,-0.1008098378790926,0.6876839957160412,-0.29063482001688923,1.069246060084153,-0.7176128249698961,5
-0.4935716746240314,1.8290953842920497,3.1918826626782644,-0.05881850641255886,-0.7468958022308639,-0.9782157205885312,-3.07071548947702,-4.067387032248907,-0.3933512038016457,0.0119457479358295,0.17394433513330726,-0.7176128249698961,1
-0.8678847582556689,1.6020917293889334,1.5484963369048124,-0.7724128089401724,-0.39193359527013977,-0.8976567915465713,-2.389293749076536,-1.3511439534956642,0.96875314759064,-0.6980609343118874,0.17394433513330726,-0.7176128249698961,5
2.3936458048531217,1.5930115831928089,-0.09488998886863928,3.4181577595944703,4.093497929051739,2.6363956656773526,-0.9615529596659974,0.028535070632966543,0.882270331629225,1.6729199294635195,0.17394433513330726,1.6335904307376494,6
-1.049080900650602,-0.386460287562368,1.0789573866838262,0.06570130476675624,0.9472420037180468,-0.7591255490818926,1.3423014959737347,-0.6613044414313488,-1.625731331251809,0.08000338328081791,1.069246060084153,-1.2662269179683232,3
-0.836890681267062,1.2479660277400717,0.9615726491285798,-0.08755384745393928,0.2534522355675405,-1.1062065424308976,-2.2919477861621806,0.2441099181530651,1.8335813072047893,-0.8341762050018643,1.069246060084153,-0.7176128249698961,2
-0.10018531284555872,-0.8223073049763517,1.4311115993495658,-0.6383145507470638,0.3018561728803665,-1.2108578614667145,0.6608797555732505,-2.2134433435760585,-1.9284211871167607,-0.19406655364900027,-1.6166591147683842,0.8498560121684675,4
1.61402556060124,1.8109350918998008,0.02249474868660729,-0.5760546451574062,-0.2951257206444877,0.06152148508386743,-0.7344123795325027,-0.5319595329192897,0.3849941398510889,0.4662764487523737,-0.7213573898175383,1.5552169888807312,6
1.1705718436873256,1.6747328989579306,-0.9165831517553652,2.273533341446151,1.7862435838070312,-0.9684281871535269,-0.3450285278750832,0.416569796169144,0.6444425877353338,0.4607582621027801,0.17394433513330726,1.084976337739222,1
1.4161402998278267,-0.21393750983599927,-1.0339678893106117,-0.8921433966125907,-0.8437036768565159,-0.3488020319990125,0.6933284098780355,0.7614895522013017,-0.004178531975278406,-0.20418322917325527,-0.7213573898175383,1.476843547023813,6
0.1406148237582336,-0.9040286207414736,0.13987948624185384,-0.25517667019532503,0.5277412136735546,0.15939681943391218,0.5310851383541106,-0.790649349943408,-0.8041445796183667,-0.7357685430841108,0.17394433513330726,-0.4824924993991415,4
-0.3934369643531474,-1.1855131528213383,0.6094184364628401,-0.37490725786774337,-0.2789910748735457,-1.0663035215035714,-0.31257987357029826,-1.3942589229996842,-0.5014547237534144,-0.13060740717867325,0.17394433513330726,-0.7176128249698961,5
1.261169914884792,0.3853521391082285,-0.6818136766448721,0.9181830889943752,-0.03697138830941563,1.8308063752577532,0.1092526323919062,1.3650991252575777,0.709304699706395,0.6309023504652511,-1.6166591147683842,0.3012419191700403,6
-1.049080900650602,1.7382939223308034,-1.1513526268658585,-1.0932907839022536,-0.8437036768565159,-1.198811666469786,-0.18278525635115844,0.4596847656731637,0.5579597717739189,-1.3510463545138032,1.069246060084153,-0.7176128249698961,3
1.525811649172128,1.1390042733865755,-1.0339678893106117,0.9229723125012718,0.22118294402565647,1.6614067581134453,-0.4748231450942231,0.9770643997214002,1.0336152595617012,0.5223780130232426,0.17394433513330726,1.6335904307376494,6
-0.6413895802620029,-1.1582727142329643,-1.3861221019763514,-1.0932907839022536,-0.8437036768565159,-0.9849917052743036,0.17414994100147613,0.4596847656731637,0.27689061989932023,-0.2409711401705464,1.069246060084153,-1.0311065923975689,3
-0.6008588641999785,-1.303555053370959,-0.6818136766448721,1.2965317460392172,0.5116065679026126,-0.9194905199785044,-0.08543929343680355,-0.014579898871053163,0.23364921191861274,-0.4819319572028026,1.069246060084153,-1.0311065923975689,5
-0.22416162079998647,1.0572829576214535,-0.09488998886863928,-0.9496140786953516,-0.827569031085574,-0.15982734798469536,-1.221142194104277,1.0632943387294396,1.5525121553301908,-0.6162078323429149,0.17394433513330726,1.084976337739222,4
-0.8607322789506058,-1.385276369136081,0.7268031740180866,-0.0779754004401458,0.3018561728803665,-0.2471622617124276,-0.9615529596659974,-1.2649140144876247,0.06068357999578281,-1.0383491110368297,1.069246060084153,-0.7176128249698961,5
-1.0300076225037669,1.5839314369966842,-0.5644289390896254,-0.8921433966125907,-0.7791650937727479,-0.11766566549544533,-0.6695150709229328,0.2872248876570848,0.8174082196581637,-0.8590080449250357,1.069246060084153,-0.7176128249698961,5
-0.42204688157340003,-0.23209780222824866,-0.9165831517553652,0.19022111594607136,-0.11764461716412565,-0.8268853959396159,0.7582257184876053,0.7183745826972819,-0.09066134793669337,-0.6125290412431857,1.069246060084153,-1.0311065923975689,2
1.1824926425290974,-0.8767881821530997,-0.7991984142001186,-0.5760546451574062,-0.6178186360633279,-0.19069572266432488,0.4986364840493257,0.028535070632966543,-0.24200627586916956,0.9058919851700016,-1.6166591147683842,0.3012419191700403,0
-0.875037237560732,1.5294505598199362,0.4920336989075935,0.5110990909081526,0.7374916086958007,-0.4564648997840618,-1.6429747000664816,-0.27326971589517146,1.1417187795134698,-0.4239909973820693,1.069246060084153,-0.7176128249698961,5
1.6021047617594684,1.238885881543947,-0.5644289390896254,1.4928899098219832,0.4632026305897866,-0.07098665988234704,-0.8966556510564275,0.8046045217053214,1.2498222994652386,-0.6428790678159508,0.17394433513330726,1.476843547023813,6
-1.9717507310037468,1.4568093902509387,-0.5644289390896254,-1.0932907839022536,-0.8437036768565159,-1.0888901371228126,-0.7668610338372877,0.5027997351771833,1.0119945555713474,-0.7458852186083658,1.069246060084153,-1.4229738016821596,5
-0.3099913724607441,-0.10497575548250336,0.4920336989075935,-0.7724128089401724,-0.4726068241248498,0.21887490723124708,1.017814952925885,0.5459147046812031,-0.6311789476955368,0.5426113640717526,0.17394433513330726,-1.187853476111405,2
1.1205044885518836,-0.6861051120344818,-1.2687373644211049,3.451682324142748,-0.03697138830941563,1.7028155534153873,0.4986364840493257,0.5027997351771833,0.03906287600542907,0.7136751502091558,-1.6166591147683842,-0.012251848257632435,0
-0.3695953666696036,-1.0129903750949698,-1.3861221019763514,-0.37490725786774337,-0.7952997395436899,-0.3879521657390305,0.27149590391583106,0.4596847656731637,0.19040780393790524,0.2326732139195757,0.17394433513330726,-1.3446003598252414,1
0.20260297773544747,-0.6497845272499831,0.7268031740180866,0.9373399830219621,2.1250711449968134,-0.9631579768423704,1.082712261535455,-1.0493391669675265,-1.4743864033193328,0.1866883251729619,-1.6166591147683842,0.8498560121684675,4
-0.7224510123860518,1.6293321679773074,0.3746489613523469,-0.25517667019532503,-0.6178186360633279,-0.6326405016141424,-1.3184881570186322,-0.40261462440723056,0.8606496276388712,-0.4561804195046989,1.069246060084153,-0.7176128249698961,5
0.350420883373419,-1.358035930547707,-0.2122747264238858,1.4162623337116351,0.7697609002376847,1.0357575054604669,-0.3774771821798682,-0.40261462440723056,0.21202850792825897,-0.17935138925008387,0.17394433513330726,1.0066028958823041,1
1.4709759744999773,-0.6588646734461078,-1.3861221019763514,0.9229723125012718,-0.14991390870600968,-0.3638597757451733,0.4661878297445408,0.5459147046812031,0.10392498797649027,0.9012934962953402,0.17394433513330726,1.0066028958823041,6
-1.6856515588012209,1.7019733375463046,1.7832658120153055,0.1997995629598648,2.254148311164349,-1.1114767527420537,-2.3243964404669657,-1.9116385570479204,0.5795804757642725,-0.636441183391425,1.069246060084153,-1.109480034254487,5
0.1644564214417774,-1.2944749071748345,-1.7382763146420908,-0.183338317591874,-0.4242028868120238,0.6638312349302967,0.14170128669669116,0.7183745826972819,0.4498562518221501,0.9114101718195952,-1.6166591147683842,-0.5608659412560597,1
1.4519026963531425,-1.0493109598794683,0.4920336989075935,-0.5760546451574062,-0.8114343853146321,1.4257530684860298,0.17414994100147613,-1.2217990449836051,-0.7825238756280131,0.9417601983923604,-1.6166591147683842,1.3984701051668949,6
-0.4601934378670701,-0.8223073049763517,-1.0339678893106117,-0.9496140786953516,-0.892107614169342,0.8219375442649844,0.4986364840493257,0.2872248876570848,-0.06904064394633963,0.8543889097737941,0.17394433513330726,0.06612159359928574,1
1.4709759744999773,-0.5226624805042379,0.2572642237971004,-0.8921433966125907,-0.6984918649180379,1.9173884017981777,1.11516091584024,-0.3163846853991911,-1.0635930275026118,2.2274976877476815,0.17394433513330726,1.084976337739222,6
1.3469996665455497,-1.140112421840715,-1.2687373644211049,-0.8059373734884495,-0.940511551482168,1.529651500334539,0.20659859530626107,0.416569796169144,0.23364921191861274,0.8203600921012999,-1.6166591147683842,1.3984701051668949,6
-1.1229898534695877,-1.4215969539205795,1.3137268617943194,-0.049240059398765385,0.14050971517094646,-0.8133334265680712,-1.4482827742377715,-1.7822936485358614,0.06068357999578281,-0.4791728638780058,1.069246060084153,-0.7176128249698961,5
-0.7510609296063043,-0.4409411647391159,-0.2122747264238858,-0.4994270690470585,-0.859838322627458,-1.2206453949017189,1.017814952925885,0.1578799791450257,-0.6744203556762444,-1.0365097154869651,0.17394433513330726,-1.187853476111405,5
-0.3648270471328949,-1.1037918370562163,0.02249474868660729,-0.05881850641255886,0.3663947559641345,-0.2667373285824365,0.1092526323919062,-0.7475343804393882,-0.3933512038016457,-0.8268186228024059,0.17394433513330726,-0.6392393831129779,2
