0,1,2,3,4,5,6,7,8,9,target
-1.714653922137867,1.0762405183413557,0.5224503318824479,0.09424069795458596,-0.6403189272551238,0.7037433235225243,-0.21580411515799955,-0.6239874225689932,1.6494460980034462,-0.19987498450633062,9
0.5684663188356468,-0.9132403759822912,1.7731730216698283,1.8283802833215632,-0.6899977822084115,-0.4179235359058375,-2.4228961316275655,-0.3046226012760151,1.2423382639421428,2.044690270453882,6
-0.8615061165093378,0.5169384440706513,1.1168949361297085,-0.6634570692080369,0.6724071793893225,0.4336817310752231,-0.17898314923063682,0.4824458927301766,-0.670366646087257,-0.9138289512132322,8
-0.7578849255423101,0.19344561572534288,-0.19987715412958967,0.6252880025920418,1.5500669502307356,0.01782001509809044,-0.6251666187033852,-1.4930785755957858,-1.319633450409163,1.1998723516127685,8
1.0359130247535728,-0.08322588220156565,-1.4028194265543061,0.6134283853668876,-0.9865654920810671,0.29119524671652436,-0.6273325578755831,-0.5908293263691757,0.7404725719527773,-1.14077023529408,3
0.5005368714239283,0.8719292583337926,0.44094256108731533,-0.21938029088837793,-0.9820492325398594,-0.8967443961344883,-0.5212015384378904,1.164804609263261,1.5845194175712554,-0.4384118086497038,4
0.6859036685982782,-0.887701468481346,0.9988491991160683,-0.27736064176690906,-0.8209693089034422,0.2481179374918014,-0.30027574287371406,0.4719749149828658,1.1352969799863688,0.2937637210125943,10
0.25760274593456317,-0.5037665590504666,-0.46969598158933906,0.5791672689386647,-0.2790181639584872,-0.096500536305982,0.5877593177273872,0.6203137664031014,0.6790554418142186,-1.7039821811881555,10
-0.14421720570424515,-0.07982069453477293,-0.01297140385799238,0.10741805042697941,1.2173691640284163,-0.583605494462464,0.2715321985865072,-0.28019031986562337,0.25264508113793954,-1.5052014944020113,10
-0.9259815242221553,0.22068711705968466,0.46061685058958873,0.6924925002012482,1.4958718357362402,0.13545420567329522,-1.8944069736113005,-0.9381167549883158,-1.3389359770241387,-0.7912475276951099,9
0.38770490792649814,-0.4177855704639505,-0.4345633217638508,1.4225178271718448,-0.8691427440096605,0.8495434470523558,-0.9154024677778915,1.4353048677354554,0.8299661044403913,-0.637192495435848,10
-1.5154709661679133,0.29730383956252077,0.5899050387473854,-0.0032717103411254514,-0.3347186983000521,1.0201958643656812,0.4383095148457384,-0.16500956464520505,0.8141731281190476,1.3920270155060412,9
1.476878759646591,-0.9898570984851277,-0.6214690720354481,-0.2852670532503451,0.7943461870019375,0.258058855005199,0.28669377279189184,0.4388168187830484,-0.2790517883472972,-0.6951701957484734,2
0.3969156804569007,0.3177349655632771,-0.23641512034809745,-0.5501318379454534,-1.1747429729647325,-0.976271736241669,1.594921032799368,-0.05506429829844214,0.2842310337806269,-0.9353635256150644,4
0.3013539154539747,0.6471868723254729,-0.9966858789716624,-0.17325955723500086,-1.036244347034355,1.386352992775826,0.2996894078250787,-1.3866236351647931,-0.28431611378774513,1.1882768115502436,4
-0.7049229834924956,1.3146036550168463,1.0283606333694781,-1.1852802271148173,-2.148749614018582,-0.3251416391141266,-0.6879788546971217,1.7389632224074671,1.6775225003525016,1.0739779166482104,7
