0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,target
-1.4657632182620373,-0.5814598537577242,0.0,-0.35704731841351994,-0.19455170047579257,-0.3107054520269295,-0.11899270175560002,-0.4870904621559815,-0.13642237057491569,-0.896998792989758,-0.9211104529263536,-0.8570926332145946,-0.9116728487172981,0.5105824775997192,-0.46948203379982717,0.283445188220906,-0.8913161946009841,2.1872138619836035,-0.5187217867661856,2
0.8511861514101783,-0.7554594213640593,0.0,-0.35704731841351994,-0.19455170047579257,-0.20776109527796074,-0.11147571509935962,-0.30238254559673716,-0.1281078055534753,0.09083293427138645,0.1414954678107783,0.07993900550767376,0.05406156553595818,0.3858577078653073,0.0018190586900334055,-0.3900062993033743,0.058938519643229985,-0.7980517855128317,-0.3752755290322855,1
-0.9585021136592445,-0.7554594213640593,0.0,2.4106684711372743,-0.19455170047579257,-0.022460756525206887,-0.03143225249287337,-0.16385161510385046,-0.12149387819269915,-0.7854067983457294,-0.8544993432106076,-0.729431640626123,-0.7772034925857436,0.011683390027278905,-0.2707406714438412,0.44699772066014143,-0.7618536929956924,1.5262814441407735,-0.6826016893060288,2
0.05602009554634096,0.584337249204721,0.0,-0.35704731841351994,-0.19455170047579257,0.20401740645923455,-0.048366118703395876,-0.056105415871698386,-0.11097463891428908,-0.3642683478150388,-0.4167692009908076,-0.28006499543013413,-0.41046892996256823,-0.18020095745051173,0.26302199499246826,-0.26493676813467887,-0.3061457367479524,0.014658652346394128,-0.5219874158920614,1
-1.6988291311876447,1.1411358655449932,0.0,-0.35704731841351994,-0.19455170047579257,-0.18717246111245822,-0.11701021098581439,2.7606902631709525,1.2985403788734,-0.3526239780677693,-0.33429829536292216,-0.34134225165110077,-0.37990766140044696,0.4530171647215895,-0.21395741775571192,-0.09176351784779285,-0.3682877170116337,-0.8490155561474436,-0.42514708513395183,4
-0.27301413446628137,1.2107356925875274,0.0,-0.35704731841351994,-0.19455170047579257,0.49226213902100263,-0.08484469611164613,0.1286026669246625,-0.10317162918179257,0.6041560126944434,0.5792255472258141,0.7105843171671548,0.4941430846919206,-0.7174769231533029,1.205624128867256,-1.3232177228686213,0.6984832859625402,-0.5188277359124261,-0.44328066658283466,4
0.1931176913849336,-0.042061194178085404,0.0,-0.35704731841351994,-0.19455170047579257,-0.3107054520269295,-0.11800144611126567,-0.3485595593692808,-0.12602910192437855,-0.8737100325353324,-0.9147665379872122,-0.836666880374973,-0.8688871442435755,0.33788659940887816,-0.46948203379982717,0.4566184644837796,-0.870602200402982,2.105118880562491,-0.6398811969127557,2
-0.43753124947259253,-1.6428572161563684,0.0,-0.35704731841351994,-0.19455170047579257,-0.24893806712860156,-0.09991098488073928,-0.2869897643735783,-0.11343108588611024,2.395450007073106,2.4601965464978943,2.265494814413814,2.462285391464827,-1.3602893101906532,1.0977359928542505,-0.4958344640460688,2.2753361574955098,-1.1408422083522929,-0.6050893082185439,5
0.9882837472487709,1.0193361682205588,0.0,-0.35704731841351994,-0.19455170047579257,0.12166168387576815,-0.09925513669817028,0.2825256859860557,-0.09214279094734412,0.492564057350202,0.49358268698312,0.5727104562015144,0.3902349421122973,-0.39127354107585116,0.9387429234114347,-1.1981481051133005,0.5586637954143844,-0.5530951949138664,-0.4133723348548984,4
-0.6568874028143408,0.20153820047078375,0.0,-0.35704731841351994,-0.19455170047579257,-0.6195391485886053,-0.12667489432555734,-0.6102290796602544,-0.13969782333265232,-0.9503688733977933,-0.9369702431289689,-0.9617746374859709,-0.9391779436645459,0.8943510343986188,-0.8556081946525602,0.5528258247921982,-0.9974754361299589,2.5107642072465475,-0.4734613606083425,6
